id,publication_year,cited_by_count,coauthor_ids
https://openalex.org/W2943413698,2019,35,"['https://openalex.org/A5042590162', 'https://openalex.org/A5021982064', 'https://openalex.org/A5002711235', 'https://openalex.org/A5076193392']"
https://openalex.org/W3158739288,2022,12,"['https://openalex.org/A5053919001', 'https://openalex.org/A5069003966', 'https://openalex.org/A5087957929', 'https://openalex.org/A5063944802', 'https://openalex.org/A5068542997', 'https://openalex.org/A5054518832', 'https://openalex.org/A5029483412']"
https://openalex.org/W4281660291,2022,11,"['https://openalex.org/A5076947945', 'https://openalex.org/A5069003966', 'https://openalex.org/A5040094074', 'https://openalex.org/A5068542997', 'https://openalex.org/A5029483412', 'https://openalex.org/A5059236838']"
https://openalex.org/W4307232822,2022,11,"['https://openalex.org/A5089999052', 'https://openalex.org/A5031008982', 'https://openalex.org/A5076863688', 'https://openalex.org/A5043084615', 'https://openalex.org/A5042417097', 'https://openalex.org/A5054943576', 'https://openalex.org/A5076193392', 'https://openalex.org/A5044944954', 'https://openalex.org/A5051245888']"
https://openalex.org/W2122547182,2007,64,"['https://openalex.org/A5004960011', 'https://openalex.org/A5073832589', 'https://openalex.org/A5032110850']"
https://openalex.org/W2065041597,2007,59,"['https://openalex.org/A5030305033', 'https://openalex.org/A5007138994', 'https://openalex.org/A5090016322', 'https://openalex.org/A5001826570', 'https://openalex.org/A5023653132', 'https://openalex.org/A5048877432']"
https://openalex.org/W2143642663,2008,57,"['https://openalex.org/A5032110850', 'https://openalex.org/A5073832589', 'https://openalex.org/A5089343934']"
https://openalex.org/W1593134838,2008,54,"['https://openalex.org/A5032110850', 'https://openalex.org/A5073832589', 'https://openalex.org/A5089343934']"
https://openalex.org/W2005026120,2011,48,"['https://openalex.org/A5038948292', 'https://openalex.org/A5077290126', 'https://openalex.org/A5061264042', 'https://openalex.org/A5048697440', 'https://openalex.org/A5082225935', 'https://openalex.org/A5073465096']"
https://openalex.org/W2010366819,2011,47,"['https://openalex.org/A5038842358', 'https://openalex.org/A5022272025', 'https://openalex.org/A5084282503', 'https://openalex.org/A5027824085']"
https://openalex.org/W3123223761,2009,47,"['https://openalex.org/A5039581335', 'https://openalex.org/A5029483412']"
https://openalex.org/W269549,2011,45,"['https://openalex.org/A5060347694', 'https://openalex.org/A5044875578', 'https://openalex.org/A5023365550', 'https://openalex.org/A5061131385', 'https://openalex.org/A5021789878', 'https://openalex.org/A5088517824']"
https://openalex.org/W2004452019,2013,42,"['https://openalex.org/A5071195197', 'https://openalex.org/A5082225935', 'https://openalex.org/A5048986206']"
https://openalex.org/W2080366222,2013,41,"['https://openalex.org/A5011229206', 'https://openalex.org/A5026686084', 'https://openalex.org/A5048877432', 'https://openalex.org/A5067118505']"
https://openalex.org/W395575306,2015,39,"['https://openalex.org/A5078390777', 'https://openalex.org/A5024890366', 'https://openalex.org/A5029483412']"
https://openalex.org/W2086576035,2012,38,"['https://openalex.org/A5046948860', 'https://openalex.org/A5023950359', 'https://openalex.org/A5082225935', 'https://openalex.org/A5014605473']"
https://openalex.org/W3124105139,2015,35,"['https://openalex.org/A5014077037', 'https://openalex.org/A5029483412', 'https://openalex.org/A5068542997']"
https://openalex.org/W2321006848,2016,34,"['https://openalex.org/A5013616365', 'https://openalex.org/A5021952588', 'https://openalex.org/A5010808279', 'https://openalex.org/A5003585648', 'https://openalex.org/A5084282503']"
https://openalex.org/W2503660362,2016,34,"['https://openalex.org/A5081236916', 'https://openalex.org/A5085176949', 'https://openalex.org/A5000640231', 'https://openalex.org/A5084477147', 'https://openalex.org/A5081479937', 'https://openalex.org/A5039092283', 'https://openalex.org/A5064297795', 'https://openalex.org/A5027171279', 'https://openalex.org/A5048877432']"
https://openalex.org/W2164774757,2014,33,['https://openalex.org/A5047517174']
https://openalex.org/W3041035410,2020,25,"['https://openalex.org/A5026662607', 'https://openalex.org/A5037101148', 'https://openalex.org/A5000868394', 'https://openalex.org/A5088539840', 'https://openalex.org/A5048877432', 'https://openalex.org/A5084485442', 'https://openalex.org/A5072930694', 'https://openalex.org/A5034827139', 'https://openalex.org/A5067118505']"
https://openalex.org/W3033293774,2020,22,"['https://openalex.org/A5039915904', 'https://openalex.org/A5017647508', 'https://openalex.org/A5027977314', 'https://openalex.org/A5084282503']"
https://openalex.org/W3036420100,2020,21,"['https://openalex.org/A5002577378', 'https://openalex.org/A5043220498', 'https://openalex.org/A5003945685', 'https://openalex.org/A5029483412', 'https://openalex.org/A5006384169', 'https://openalex.org/A5068257380']"
https://openalex.org/W3090256551,2020,21,"['https://openalex.org/A5021170243', 'https://openalex.org/A5066508991', 'https://openalex.org/A5067467896', 'https://openalex.org/A5050821883']"
https://openalex.org/W3128401539,2021,19,"['https://openalex.org/A5038225532', 'https://openalex.org/A5022831027', 'https://openalex.org/A5064602852']"
https://openalex.org/W2011576767,1998,65,"['https://openalex.org/A5015711710', 'https://openalex.org/A5024858308']"
https://openalex.org/W112452101,2005,52,"['https://openalex.org/A5015711710', 'https://openalex.org/A5021282530']"
https://openalex.org/W1549917641,2007,52,"['https://openalex.org/A5084282503', 'https://openalex.org/A5018490566', 'https://openalex.org/A5022164041']"
https://openalex.org/W3125104456,2007,52,"['https://openalex.org/A5076755077', 'https://openalex.org/A5079813490', 'https://openalex.org/A5015711710']"
https://openalex.org/W2411480900,1991,49,"['https://openalex.org/A5026257338', 'https://openalex.org/A5064284912', 'https://openalex.org/A5020269809', 'https://openalex.org/A5030685765', 'https://openalex.org/A5026331491', 'https://openalex.org/A5023365550']"
https://openalex.org/W2019600199,2010,43,"['https://openalex.org/A5074406842', 'https://openalex.org/A5047170063', 'https://openalex.org/A5029483412']"
https://openalex.org/W2020137294,2009,42,"['https://openalex.org/A5066267152', 'https://openalex.org/A5029483412', 'https://openalex.org/A5004243939']"
https://openalex.org/W1592170892,2009,38,"['https://openalex.org/A5048877432', 'https://openalex.org/A5049079205', 'https://openalex.org/A5054906154', 'https://openalex.org/A5030305033', 'https://openalex.org/A5007138994']"
https://openalex.org/W2151450030,2011,37,"['https://openalex.org/A5084282503', 'https://openalex.org/A5042328810']"
https://openalex.org/W1967884729,2012,34,"['https://openalex.org/A5022747234', 'https://openalex.org/A5029483412', 'https://openalex.org/A5058575585']"
https://openalex.org/W1989080863,2012,34,"['https://openalex.org/A5048877432', 'https://openalex.org/A5082391569', 'https://openalex.org/A5079574630', 'https://openalex.org/A5039448366', 'https://openalex.org/A5015781386', 'https://openalex.org/A5030305033', 'https://openalex.org/A5027171279', 'https://openalex.org/A5067118505']"
https://openalex.org/W2108689781,2013,34,"['https://openalex.org/A5023365550', 'https://openalex.org/A5040129440', 'https://openalex.org/A5088517824']"
https://openalex.org/W2108825477,2012,34,"['https://openalex.org/A5023735760', 'https://openalex.org/A5048877432', 'https://openalex.org/A5049079205', 'https://openalex.org/A5030305033']"
https://openalex.org/W2508354372,2016,29,"['https://openalex.org/A5001257783', 'https://openalex.org/A5008800832', 'https://openalex.org/A5023365550']"
https://openalex.org/W2298529068,2016,27,"['https://openalex.org/A5023735760', 'https://openalex.org/A5049079205', 'https://openalex.org/A5048877432', 'https://openalex.org/A5027171279', 'https://openalex.org/A5030305033']"
https://openalex.org/W2899292887,2018,27,"['https://openalex.org/A5024281650', 'https://openalex.org/A5029464163', 'https://openalex.org/A5036515634', 'https://openalex.org/A5015711710', 'https://openalex.org/A5075283583']"
https://openalex.org/W2728567418,2017,26,"['https://openalex.org/A5001257783', 'https://openalex.org/A5023365550']"
https://openalex.org/W2759713353,2017,26,"['https://openalex.org/A5038974100', 'https://openalex.org/A5056628747', 'https://openalex.org/A5053244337', 'https://openalex.org/A5040479731']"
https://openalex.org/W2964186766,2018,24,"['https://openalex.org/A5043614405', 'https://openalex.org/A5086934220', 'https://openalex.org/A5076876084']"
https://openalex.org/W3024746983,2020,21,"['https://openalex.org/A5069579180', 'https://openalex.org/A5028327260', 'https://openalex.org/A5020744129', 'https://openalex.org/A5031799782']"
https://openalex.org/W3052930344,2020,21,"['https://openalex.org/A5020036844', 'https://openalex.org/A5012168451', 'https://openalex.org/A5034406723', 'https://openalex.org/A5081008532', 'https://openalex.org/A5072590337']"
https://openalex.org/W2313921062,1953,19,"['https://openalex.org/A5054287609', 'https://openalex.org/A5054707908']"
https://openalex.org/W3111457521,2020,19,"['https://openalex.org/A5054043838', 'https://openalex.org/A5028327260', 'https://openalex.org/A5004892784', 'https://openalex.org/A5045705124', 'https://openalex.org/A5023796355', 'https://openalex.org/A5076653924', 'https://openalex.org/A5086453253']"
https://openalex.org/W3128487207,2021,15,"['https://openalex.org/A5074640940', 'https://openalex.org/A5054707908', 'https://openalex.org/A5010422300', 'https://openalex.org/A5032862939', 'https://openalex.org/A5078920408']"
https://openalex.org/W3194628895,2021,15,"['https://openalex.org/A5062266581', 'https://openalex.org/A5026721037', 'https://openalex.org/A5085081313', 'https://openalex.org/A5033543507', 'https://openalex.org/A5080732494', 'https://openalex.org/A5054707908', 'https://openalex.org/A5000679279']"
https://openalex.org/W4200143997,2021,14,"['https://openalex.org/A5083444453', 'https://openalex.org/A5076651767', 'https://openalex.org/A5021501103', 'https://openalex.org/A5056499434']"
https://openalex.org/W2003272980,2004,43,['https://openalex.org/A5090183461']
https://openalex.org/W2066402183,2006,42,"['https://openalex.org/A5032287382', 'https://openalex.org/A5090183461']"
https://openalex.org/W1583174416,2007,40,"['https://openalex.org/A5021914264', 'https://openalex.org/A5017534262', 'https://openalex.org/A5058228238']"
https://openalex.org/W100461140,2011,32,"['https://openalex.org/A5057886841', 'https://openalex.org/A5090183461']"
https://openalex.org/W2110178067,2014,27,"['https://openalex.org/A5091264779', 'https://openalex.org/A5089053375', 'https://openalex.org/A5091882329', 'https://openalex.org/A5008848712', 'https://openalex.org/A5017444948']"
https://openalex.org/W2225771498,2016,24,"['https://openalex.org/A5000474356', 'https://openalex.org/A5042159546', 'https://openalex.org/A5073516753', 'https://openalex.org/A5002041772']"
https://openalex.org/W1520870091,2015,23,"['https://openalex.org/A5056228375', 'https://openalex.org/A5056499434', 'https://openalex.org/A5022103461', 'https://openalex.org/A5088141761']"
https://openalex.org/W3121929494,2017,22,"['https://openalex.org/A5071496598', 'https://openalex.org/A5056499434', 'https://openalex.org/A5062636496']"
https://openalex.org/W2326124718,2016,21,"['https://openalex.org/A5075390508', 'https://openalex.org/A5009785468', 'https://openalex.org/A5072837552', 'https://openalex.org/A5002793667']"
https://openalex.org/W4238726429,2018,21,"['https://openalex.org/A5012327209', 'https://openalex.org/A5020533147', 'https://openalex.org/A5056499434']"
https://openalex.org/W4249934906,2019,21,"['https://openalex.org/A5062432559', 'https://openalex.org/A5056499434', 'https://openalex.org/A5020533147']"
https://openalex.org/W2985204356,2019,18,"['https://openalex.org/A5001225581', 'https://openalex.org/A5086934220', 'https://openalex.org/A5040228064']"
https://openalex.org/W3106369618,2019,18,"['https://openalex.org/A5000454719', 'https://openalex.org/A5046126345', 'https://openalex.org/A5079270249', 'https://openalex.org/A5064158757']"
https://openalex.org/W3029955820,2020,17,"['https://openalex.org/A5082942593', 'https://openalex.org/A5017444948', 'https://openalex.org/A5016236970']"
https://openalex.org/W3126207517,2021,13,"['https://openalex.org/A5082698243', 'https://openalex.org/A5052536455', 'https://openalex.org/A5056499434']"
https://openalex.org/W2220865372,2021,12,"['https://openalex.org/A5081008532', 'https://openalex.org/A5087884109', 'https://openalex.org/A5062093738']"
https://openalex.org/W3118374760,2021,12,"['https://openalex.org/A5017827824', 'https://openalex.org/A5090183461', 'https://openalex.org/A5069208899']"
https://openalex.org/W3214948818,2021,12,"['https://openalex.org/A5052536455', 'https://openalex.org/A5020533147', 'https://openalex.org/A5056499434']"
https://openalex.org/W2206484507,2001,43,['https://openalex.org/A5090183461']
https://openalex.org/W2007584981,2002,41,"['https://openalex.org/A5017534262', 'https://openalex.org/A5058228238']"
https://openalex.org/W2071778905,2008,33,"['https://openalex.org/A5036504803', 'https://openalex.org/A5046175729', 'https://openalex.org/A5017444948', 'https://openalex.org/A5091262727', 'https://openalex.org/A5051144377', 'https://openalex.org/A5070809831', 'https://openalex.org/A5089053375']"
https://openalex.org/W1970965679,1978,28,"['https://openalex.org/A5013791013', 'https://openalex.org/A5090183461']"
https://openalex.org/W2085591268,2010,28,"['https://openalex.org/A5090183461', 'https://openalex.org/A5045877861']"
https://openalex.org/W1999298445,2010,27,"['https://openalex.org/A5081008532', 'https://openalex.org/A5046111391', 'https://openalex.org/A5023892723']"
https://openalex.org/W2168488431,2012,23,"['https://openalex.org/A5072205226', 'https://openalex.org/A5008354502', 'https://openalex.org/A5046348432', 'https://openalex.org/A5086934220']"
https://openalex.org/W2069601956,2012,22,"['https://openalex.org/A5021314811', 'https://openalex.org/A5056499434']"
https://openalex.org/W2323554062,2014,22,"['https://openalex.org/A5068080767', 'https://openalex.org/A5002041772']"
